MONDO:0011304 ! cerebral cavernous malformation 2
MONDO:0011305 ! cerebral cavernous malformation 3
MONDO:0011306 ! muscular dystrophy, congenital, with cerebellar atrophy
MONDO:0011307 ! schizophrenia 2
MONDO:0011308 ! GRACILE syndrome
MONDO:0011309 ! familial gestational hyperthyroidism
MONDO:0011310 ! long chain fatty acids, defect in transport of
MONDO:0011312 ! thyroid carcinoma, nonmedullary, with or without cell oxyphilia
MONDO:0011313 ! megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1
MONDO:0011314 ! Graves disease, susceptibility to, 2
MONDO:0011315 ! Osebold skeletal dysplasia/osteolysis syndrome
MONDO:0011316 ! osteosclerotic chondrodysplasia, lethal, with intracellular inclusions
MONDO:0011317 ! microcephaly, severe, with skeletal anomalies including posterior rib-Gap defects
MONDO:0011318 ! Tonoki syndrome
MONDO:0011320 ! radioulnar synostosis-microcephaly-scoliosis syndrome
MONDO:0011321 ! expansile bone lesions
MONDO:0011322 ! Oroacral syndrome, Verloes-Koulischer type
MONDO:0011323 ! arhinia, choanal atresia, and microphthalmia
MONDO:0011325 ! Fanconi anemia complementation group F
MONDO:0011326 ! citrullinemia, type II, adult-onset
MONDO:0011327 ! neuronal intranuclear inclusion disease
MONDO:0011330 ! spinocerebellar ataxia type 10
MONDO:0011331 ! congenital chylothorax
MONDO:0011332 ! Dyserythropoiesis, congenital, with ultrastructurally normal erythroblast heterochromatin
MONDO:0011334 ! limb-mammary syndrome
MONDO:0011335 ! spondyloepimetaphyseal dysplasia with multiple dislocations
MONDO:0011336 ! familial hemophagocytic lymphohistiocytosis 4
MONDO:0011337 ! familial hemophagocytic lymphohistiocytosis 2
MONDO:0011338 ! Omenn syndrome
MONDO:0011339 ! hereditary spastic paraplegia 8
MONDO:0011340 ! congenital tracheal stenosis
MONDO:0011341 ! microcephaly, facial abnormalities, micromelia, and intellectual disability
MONDO:0011342 ! SLC35A1-congenital disorder of glycosylation
MONDO:0011343 ! follicular atrophoderma, perioral pigmented, with milia and epidermoid cysts
MONDO:0011344 ! parotitis, juvenile recurrent
MONDO:0011345 ! facial dysmorphism, selective tooth agenesis, and choroid calcification
MONDO:0011346 ! xanthinuria type II
MONDO:0011347 ! craniosynostosis with ectopia lentis
MONDO:0011348 ! non-syndromic polydactyly
MONDO:0011349 ! osteoma of cranial vault, familial
MONDO:0011350 ! autosomal dominant nonsyndromic hearing loss 17
MONDO:0011351 ! autosomal recessive nonsyndromic hearing loss 21
MONDO:0011352 ! neuroendocrine carcinoma of salivary glands, sensorineural hearing loss, and enamel hypoplasia
MONDO:0011353 ! atrial septal defect, secundum, with various cardiac and Noncardiac defects
MONDO:0011354 ! situs inversus totalis with cystic dysplasia of kidneys and pancreas
MONDO:0011355 ! cone-rod dystrophy 7
MONDO:0011356 ! exostosis, Dupuytren subungual
MONDO:0011357 ! eccrine syringofibroadenomatosis with eyelid abnormalities
MONDO:0011358 ! blue nevi, familial multiple
MONDO:0011359 ! acromelic frontonasal dysostosis
MONDO:0011360 ! autosomal recessive nonsyndromic hearing loss 14
MONDO:0011361 ! prostate cancer/brain cancer susceptibility
MONDO:0011362 ! myopathy, myofibrillar, 9, with early respiratory failure
MONDO:0011363 ! diabetes mellitus, noninsulin-dependent, 3
MONDO:0011364 ! autosomal recessive nonsyndromic hearing loss 16
MONDO:0011365 ! blepharophimosis - intellectual disability syndrome, SBBYS type
MONDO:0011366 ! ovarian germ cell tumor
MONDO:0011367 ! Acrodysplasia with ossification abnormalities, short stature, and fibular hypoplasia
MONDO:0011368 ! papillary thyroid Microcarcinoma
MONDO:0011369 ! hypercholesterolemia, autosomal dominant, 3
MONDO:0011370 ! Stargardt disease 4
MONDO:0011371 ! hydroa vacciniforme, familial
MONDO:0011372 ! microcephaly with simplified gyral pattern
MONDO:0011373 ! urinary tract infections, recurrent, susceptibility to
MONDO:0011374 ! hypercholesterolemia, familial, 4
MONDO:0011375 ! brittle bone disorder
MONDO:0011376 ! ventricular fibrillation, paroxysmal familial, type 1
MONDO:0011377 ! long QT syndrome 3
MONDO:0011380 ! leukoencephalopathy with vanishing white matter
MONDO:0011381 ! dominant beta-thalassemia
MONDO:0011382 ! sickle cell anemia
MONDO:0011383 ! autoimmune lymphoproliferative syndrome type 2A
MONDO:0011384 ! hypertension, essential, susceptibility to, 1
MONDO:0011385 ! intervertebral disc degenerative disorder
MONDO:0011386 ! microvascular complications of diabetes, susceptibility to, 1
MONDO:0011387 ! psoriasis 4, susceptibility to
MONDO:0011389 ! autosomal dominant nonsyndromic hearing loss 16
MONDO:0011390 ! focal segmental glomerulosclerosis 2
MONDO:0011391 ! megalencephalic leukoencephalopathy with subcortical cysts
MONDO:0011392 ! autosomal recessive nonsyndromic hearing loss 20
MONDO:0011393 ! hypoalphalipoproteinemia, primary, 1
MONDO:0011395 ! cone-rod dystrophy 3
MONDO:0011396 ! loricrin keratoderma
MONDO:0011397 ! autosomal dominant cerebellar ataxia, deafness and narcolepsy
MONDO:0011398 ! dystrophic epidermolysis bullosa pruriginosa
MONDO:0011399 ! alpha thalassemia
MONDO:0011400 ! dilated cardiomyopathy 1G
MONDO:0011401 ! Alzheimer disease without neurofibrillary tangles
MONDO:0011402 ! congenital cataracts-facial dysmorphism-neuropathy syndrome
MONDO:0011403 ! left ventricular noncompaction 1
MONDO:0011404 ! Caronte
MONDO:0011405 ! poikiloderma with neutropenia
MONDO:0011406 ! cholesteatoma, congenital
MONDO:0011407 ! facial paresis, hereditary congenital, 2
MONDO:0011408 ! hereditary spastic paraplegia 10
MONDO:0011409 ! hepatic fibrosis, severe, susceptibility to, due to Schistosoma mansoni infection
MONDO:0011410 ! Hirschsprung disease with heart defects, laryngeal anomalies, and preaxial polydactyly
MONDO:0011411 ! Chudley-McCullough syndrome
MONDO:0011412 ! familial encephalopathy with neuroserpin inclusion bodies
MONDO:0011413 ! cataract 9 multiple types
MONDO:0011414 ! Peters anomaly
MONDO:0011415 ! Leber congenital amaurosis 3
MONDO:0011416 ! generalized epilepsy with febrile seizures plus, type 1
MONDO:0011417 ! hemochromatosis type 3
MONDO:0011418 ! dyslexia, susceptibility to, 3
MONDO:0011419 ! camera-Marugo-Cohen syndrome
MONDO:0011420 ! short stature due to partial GHR deficiency
MONDO:0011421 ! mitochondrial complex V (ATP synthase) deficiency, nuclear type 1
MONDO:0011422 ! autosomal recessive proximal renal tubular acidosis
MONDO:0011423 ! autosomal recessive limb-girdle muscular dystrophy type 2E
MONDO:0011424 ! Carney triad
MONDO:0011425 ! dilated cardiomyopathy 1H
MONDO:0011426 ! aceruloplasminemia
MONDO:0011427 ! Ascaris lumbricoides infection, susceptibility to
MONDO:0011428 ! ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3
MONDO:0011429 ! juvenile idiopathic arthritis
MONDO:0011430 ! pulverulent cataract
MONDO:0011431 ! MASS syndrome
MONDO:0011432 ! blepharophimosis - intellectual disability syndrome, Verloes type
MONDO:0011433 ! anemia, congenital hypoplastic, with multiple congenital anomalies/intellectual disability syndrome
MONDO:0011434 ! psoriasis 5, susceptibility to
MONDO:0011435 ! microcephaly 2, primary, autosomal recessive, with or without cortical malformations
MONDO:0011436 ! autosomal recessive distal spinal muscular atrophy 1
MONDO:0011437 ! microcephaly 4, primary, autosomal recessive
MONDO:0011438 ! acne
MONDO:0011439 ! spinocerebellar ataxia type 12
MONDO:0011440 ! hypertension, essential, susceptibility to, 2
MONDO:0011441 ! complex regional pain syndrome type 1
MONDO:0011442 ! advanced sleep phase syndrome 1
MONDO:0011443 ! febrile seizures, familial, 4
MONDO:0011444 ! Duane retraction syndrome 2
MONDO:0011445 ! hereditary spastic paraplegia 11
MONDO:0011446 ! myoclonic epilepsy, congenital deafness, macular dystrophy, and psychiatric disorders
MONDO:0011448 ! PPARG-related familial partial lipodystrophy
MONDO:0011449 ! Salla disease
MONDO:0011450 ! breast-ovarian cancer, familial, susceptibility to, 1
MONDO:0011451 ! cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1
MONDO:0011452 ! hypotrichosis 7
MONDO:0011453 ! ulnar ray dysgenesis with postaxial polydactyly and renal cystic dysplasia
MONDO:0011454 ! patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome
MONDO:0011455 ! lissencephaly, familial, with cleft palate and cerebellar hypoplasia
MONDO:0011456 ! nephronophthisis 3
MONDO:0011457 ! ataxia-telangiectasia-like disorder
MONDO:0011458 ! Leber congenital amaurosis 4
MONDO:0011459 ! arrhythmogenic right ventricular dysplasia 5
MONDO:0011460 ! arrhythmogenic right ventricular dysplasia 6
MONDO:0011461 ! generalized epilepsy with febrile seizures plus, type 2
MONDO:0011462 ! pyogenic arthritis-pyoderma gangrenosum-acne syndrome
MONDO:0011463 ! polyneuropathy, lethal neonatal, axonal sensorimotor, autosomal recessive
MONDO:0011464 ! spinocerebellar ataxia type 11
MONDO:0011465 ! infundibulocystic basal cell carcinoma
MONDO:0011466 ! distal myopathy, Welander type
MONDO:0011468 ! hereditary motor and sensory neuropathy, Okinawa type
MONDO:0011469 ! congenital amegakaryocytic thrombocytopenia
MONDO:0011470 ! hyperlipidemia, combined, 2
MONDO:0011471 ! inflammatory bowel disease 3
MONDO:0011472 ! epidermolysis bullosa simplex due to plakophilin deficiency
MONDO:0011473 ! Leber congenital amaurosis 5
MONDO:0011474 ! progressive familial heart block type IB
MONDO:0011475 ! Charcot-Marie-Tooth disease type 4B2
MONDO:0011476 ! MHC class I deficiency
MONDO:0011477 ! tooth agenesis, selective, 3
MONDO:0011478 ! growth and developintellectual disability, ocular ptosis, cardiac defect, and anal atresia
MONDO:0011479 ! postural orthostatic tachycardia syndrome
MONDO:0011480 ! autosomal dominant nonsyndromic hearing loss 20
MONDO:0011481 ! craniosynostosis 2
MONDO:0011482 ! dilated cardiomyopathy 1I
MONDO:0011483 ! polycystic bone disease
MONDO:0011484 ! catecholaminergic polymorphic ventricular tachycardia 1
MONDO:0011485 ! autosomal recessive congenital ichthyosis 5
MONDO:0011486 ! congenital muscular dystrophy 1B
MONDO:0011487 ! Huntington disease-like 3
MONDO:0011488 ! microcephaly 3, primary, autosomal recessive
MONDO:0011489 ! hereditary spastic paraplegia 12
MONDO:0011490 ! diffuse panbronchiolitis
MONDO:0011491 ! epilepsy, idiopathic generalized, susceptibility to, 7
MONDO:0011492 ! mandibulofacial dysostosis syndrome, Bauru type
MONDO:0011493 ! Stickler syndrome type 2
MONDO:0011494 ! hyaluronan metabolism, defect 1N
MONDO:0011496 ! mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis
MONDO:0011497 ! hereditary North American Indian childhood cirrhosis
MONDO:0011498 ! schizophrenia 9
MONDO:0011499 ! Okamoto syndrome
MONDO:0011500 ! Becker nevus syndrome
MONDO:0011501 ! wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia
MONDO:0011502 ! Wolfram syndrome 2
MONDO:0011503 ! cortisone reductase deficiency 1
MONDO:0011504 ! NDE1-related microhydranencephaly
MONDO:0011505 ! familial hypobetalipoproteinemia 2
MONDO:0011506 ! familial infantile myoclonic epilepsy
MONDO:0011507 ! diabetes mellitus, congenital autoimmune
MONDO:0011508 ! lymphoma, non-Hodgkin, familial
MONDO:0011509 ! low density lipoprotein cholesterol, mild elevation of
MONDO:0011510 ! Bohring-Opitz syndrome
MONDO:0011511 ! clavicular hypoplasia, zygomatic arch hypoplasia, and micrognathia
MONDO:0011512 ! Brooke-Spiegler syndrome
MONDO:0011513 ! Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology
MONDO:0011514 ! tricuspid atresia
MONDO:0011516 ! early response to neural induction gene
MONDO:0011517 ! pseudohyperaldosteronism type 2
MONDO:0011518 ! Wiedemann-Steiner syndrome
MONDO:0011519 ! autosomal dominant nonsyndromic hearing loss 23
MONDO:0011520 ! systemic lupus erythematosus, susceptibility to, 2
MONDO:0011521 ! inflammatory bowel disease 7
MONDO:0011522 ! hereditary spastic paraplegia 14
MONDO:0011523 ! Bardet-Biedl syndrome 6
MONDO:0011524 ! Dianzani autoimmune lymphoproliferative disease
MONDO:0011525 ! Carney complex type 2
MONDO:0011527 ! Charcot-Marie-Tooth disease type 4E
MONDO:0011528 ! hyper-IgM syndrome type 2
MONDO:0011529 ! spinocerebellar ataxia type 13
MONDO:0011530 ! mesomelic dysplasia, Savarirayan type
MONDO:0011531 ! Noonan syndrome 2
MONDO:0011532 ! hereditary spastic paraplegia 13
MONDO:0011533 ! temtamy preaxial brachydactyly syndrome
MONDO:0011534 ! Charcot-Marie-Tooth disease type 4G
MONDO:0011535 ! split hand-foot malformation 4
MONDO:0011536 ! optic atrophy 4
MONDO:0011537 ! macrocephaly-autism syndrome
MONDO:0011538 ! frontoocular syndrome
MONDO:0011539 ! nemaline myopathy 5
MONDO:0011540 ! spinocerebellar ataxia type 14
MONDO:0011541 ! dilated cardiomyopathy 1J
MONDO:0011542 ! psoriasis 6, susceptibility to
MONDO:0011544 ! paragangliomas 3
MONDO:0011545 ! autosomal dominant nocturnal frontal lobe epilepsy 3
MONDO:0011546 ! heterotaxy, visceral, 2, autosomal
MONDO:0011547 ! cataract 31 multiple types
MONDO:0011548 ! cerebral palsy, ataxic, autosomal recessive
MONDO:0011549 ! hypotrichosis 1
MONDO:0011550 ! fibromatosis, gingival, with hypertrichosis and intellectual disability
MONDO:0011551 ! TH-deficient dopa-responsive dystonia
MONDO:0011552 ! schizophrenia 10
MONDO:0011553 ! autosomal recessive nonsyndromic hearing loss 26
MONDO:0011555 ! radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome
MONDO:0011556 ! basal cell carcinoma, susceptibility to, 1
MONDO:0011557 ! radiation sensitivity/chromosome instability syndrome, autosomal dominant
MONDO:0011558 ! Usher syndrome type 2C
MONDO:0011559 ! benign recurrent intrahepatic cholestasis type 2
MONDO:0011560 ! systemic lupus erythematosus, susceptibility to, 3
MONDO:0011561 ! Alzheimer disease 6
MONDO:0011562 ! autosomal dominant Parkinson disease 4
MONDO:0011563 ! fibromatosis, gingival, 2
MONDO:0011564 ! cone-rod dystrophy 8
MONDO:0011565 ! metabolic syndrome X
MONDO:0011566 ! abdominal obesity-metabolic syndrome quantitative trait locus 2
MONDO:0011567 ! dilated cardiomyopathy 1K
MONDO:0011568 ! autosomal dominant nonsyndromic hearing loss 25
MONDO:0011569 ! Charcot-Marie-Tooth disease type 2B1
MONDO:0011570 ! Charcot-Marie-Tooth disease type 2B2
MONDO:0011571 ! deafness, autosomal dominant 39, with dentinogenesis imperfecta 1
MONDO:0011572 ! type 1 diabetes mellitus 18
MONDO:0011573 ! psoriasis 7, susceptibility to
MONDO:0011574 ! tetralogy of fallot syndrome, autosomal recessive
MONDO:0011575 ! cerebrooculonasal syndrome
MONDO:0011576 ! familial hyperaldosteronism type II
MONDO:0011577 ! myopathy, proximal, and ophthalmoplegia
MONDO:0011578 ! familial papillary thyroid carcinoma with renal papillary neoplasia
MONDO:0011579 ! late-onset retinal degeneration
MONDO:0011580 ! cerebellar ataxia and hypergonadotropic hypogonadism
MONDO:0011581 ! arrhythmogenic cardiomyopathy with woolly hair and keratoderma
MONDO:0011582 ! multiple mitochondrial dysfunctions syndrome 1
MONDO:0011583 ! cerebral amyloid angiopathy, APP-related
MONDO:0011584 ! Fanconi anemia complementation group D1
MONDO:0011585 ! autosomal recessive distal spinal muscular atrophy 2
MONDO:0011586 ! otosclerosis 2
MONDO:0011587 ! cataract 25
MONDO:0011588 ! platelet-type bleeding disorder 12
MONDO:0011589 ! microphthalmia with coloboma 2
MONDO:0011590 ! anisomastia
MONDO:0011591 ! cataract 26 multiple types
MONDO:0011592 ! exudative vitreoretinopathy 3
MONDO:0011593 ! seizures, benign familial infantile, 2
MONDO:0011594 ! ovarian dysgenesis, hypergonadotropic, with short stature and recurrent metabolic acidosis
MONDO:0011595 ! nonsyndromic congenital nail disorder 7
MONDO:0011596 ! dermatitis, atopic, 2
MONDO:0011597 ! dermatitis, atopic, 3
MONDO:0011598 ! dermatitis, atopic, 4
MONDO:0011599 ! birdshot chorioretinopathy
MONDO:0011600 ! congenital myasthenic syndrome 4A
MONDO:0011601 ! neonatal intrahepatic cholestasis due to citrin deficiency
MONDO:0011602 ! autosomal recessive nonsyndromic hearing loss 27
MONDO:0011603 ! GNE myopathy
MONDO:0011604 ! spondylo-ocular syndrome
MONDO:0011605 ! generalized basaloid follicular hamartoma syndrome
MONDO:0011606 ! baby rattle pelvis dysplasia
MONDO:0011607 ! narcolepsy 2, susceptibility to
MONDO:0011608 ! dermatitis, atopic, 5
MONDO:0011609 ! dermatitis, atopic, 6
MONDO:0011610 ! dimethylglycine dehydrogenase deficiency
MONDO:0011611 ! short stature, intellectual disability, callosal agenesis, Heminasal hypoplasia, microphthalmia, and atypical clefting
MONDO:0011612 ! glycine encephalopathy
MONDO:0011613 ! autosomal recessive early-onset Parkinson disease 6
MONDO:0011614 ! 3-hydroxy-3-methylglutaryl-CoA synthase deficiency
MONDO:0011615 ! East Texas bleeding disorder
MONDO:0011616 ! holoprosencephaly 6
MONDO:0011617 ! arthropathy, erosive
MONDO:0011618 ! liver fibrocystic disease and polydactyly
MONDO:0011619 ! crumpled helices and small mouth
MONDO:0011620 ! metaphyseal dysplasia, Braun-Tinschert type
MONDO:0011621 ! acropectoral syndrome
MONDO:0011622 ! nephrolithiasis, uric acid, susceptibility to
MONDO:0011624 ! transaldolase deficiency
MONDO:0011625 ! autosomal dominant nonsyndromic hearing loss 18
MONDO:0011626 ! acromegaloid features, overgrowth, cleft palate, and hernia
MONDO:0011627 ! autism, susceptibility to, 5
MONDO:0011628 ! propionic acidemia
MONDO:0011629 ! MOGS-congenital disorder of glycosylation
MONDO:0011630 ! retinitis pigmentosa 28
MONDO:0011631 ! hemochromatosis type 4
MONDO:0011632 ! amyotrophic lateral sclerosis type 21
MONDO:0011633 ! Charcot-Marie-Tooth disease axonal type 2C
MONDO:0011634 ! rippling muscle disease
MONDO:0011635 ! goiter, multinodular 3
MONDO:0011636 ! Diamond-Blackfan anemia 2
MONDO:0011637 ! Sener syndrome
MONDO:0011638 ! neuroferritinopathy
MONDO:0011639 ! Diamond-Blackfan anemia 15 with mandibulofacial dysostosis
MONDO:0011640 ! genitopatellar syndrome
MONDO:0011641 ! baculum, congenital absence of
MONDO:0011642 ! carnitine acetyltransferase deficiency
MONDO:0011644 ! pars planitis
MONDO:0011646 ! laryngeal abductor paralysis with cerebellar ataxia and motor neuropathy
MONDO:0011647 ! Alzheimer disease 7
MONDO:0011648 ! radiation-induced meningioma
MONDO:0011650 ! atrioventricular septal defect, susceptibility to, 2
MONDO:0011651 ! intellectual disability, short stature, facial anomalies, and joint dislocations
MONDO:0011652 ! Phelan-McDermid syndrome
MONDO:0011653 ! thyroid cancer, nonmedullary, 3
MONDO:0011654 ! intellectual disability, microcephaly, growth retardation, joint contractures, and facial dysmorphism
MONDO:0011655 ! alveolar soft part sarcoma
MONDO:0011656 ! paget disease of bone 4
MONDO:0011657 ! autosomal dominant nonsyndromic hearing loss 24
MONDO:0011658 ! autosomal recessive early-onset Parkinson disease 7
MONDO:0011659 ! heterotaxy, visceral, 3, autosomal
MONDO:0011660 ! autosomal dominant nonsyndromic hearing loss 22
MONDO:0011661 ! inflammatory bowel disease 5
MONDO:0011662 ! pathological gambling
MONDO:0011663 ! juvenile primary lateral sclerosis
MONDO:0011664 ! immunodeficiency due to CD25 deficiency
MONDO:0011667 ! maturity-onset diabetes of the young type 4
MONDO:0011668 ! maturity-onset diabetes of the young type 6
MONDO:0011669 ! hypotonia-cystinuria syndrome
MONDO:0011670 ! Ehlers-Danlos syndrome due to tenascin-X deficiency
MONDO:0011671 ! Huntington disease-like 2
MONDO:0011672 ! persistent polyclonal B-cell lymphocytosis
MONDO:0011673 ! autosomal dominant nonsyndromic hearing loss 30
MONDO:0011674 ! Charcot-Marie-Tooth disease dominant intermediate B
MONDO:0011675 ! Charcot-Marie-Tooth Disease, axonal, type 2GG
MONDO:0011676 ! PHACE syndrome
MONDO:0011677 ! Megarbane syndrome
MONDO:0011678 ! homozygous 11P15-p14 deletion syndrome
MONDO:0011679 ! craniosynostosis syndrome, autosomal recessive
MONDO:0011680 ! autosomal recessive congenital ichthyosis 3
MONDO:0011681 ! episodic ataxia type 4
MONDO:0011682 ! episodic ataxia type 3
MONDO:0011683 ! oculocutaneous albinism type 4
MONDO:0011684 ! vitiligo-associated multiple autoimmune disease susceptibility 1
MONDO:0011685 ! polysubstance abuse, susceptibility to
MONDO:0011686 ! DNA ligase IV deficiency
MONDO:0011687 ! Charcot-Marie-Tooth disease axonal type 2F
MONDO:0011688 ! muscular dystrophy-dystroglycanopathy type B5
MONDO:0011689 ! dyslexia, susceptibility to, 6
MONDO:0011690 ! Camurati-Engelmann disease, type 2
MONDO:0011691 ! amyotrophic lateral sclerosis type 3
MONDO:0011693 ! glaucoma, normal tension, susceptibility to
MONDO:0011694 ! spinocerebellar ataxia type 15/16
MONDO:0011695 ! melanoma, uveal, susceptibility to, 1
MONDO:0011696 ! melanoma, uveal, susceptibility to, 2
MONDO:0011697 ! Waardenburg syndrome type 2C
MONDO:0011698 ! glycine N-methyltransferase deficiency
MONDO:0011699 ! inflammatory bowel disease 8
MONDO:0011700 ! inflammatory bowel disease 6
MONDO:0011701 ! inflammatory bowel disease 4
MONDO:0011702 ! dilated cardiomyopathy 1L
MONDO:0011703 ! spongiform encephalopathy with neuropsychiatric features
MONDO:0011705 ! lymphangioleiomyomatosis
MONDO:0011706 ! Kufor-Rakeb syndrome
MONDO:0011708 ! autosomal dominant nonsyndromic hearing loss 36
MONDO:0011709 ! split hand-foot malformation 5
MONDO:0011710 ! specific language impairment 1
MONDO:0011711 ! specific language impairment 2
MONDO:0011712 ! van der Woude syndrome 2
MONDO:0011713 ! melanoma-pancreatic cancer syndrome
MONDO:0011714 ! partial lipodystrophy, congenital cataracts, and neurodegeneration syndrome
MONDO:0011715 ! Seckel syndrome 2
MONDO:0011716 ! acute hemorrhagic leukoencephalitis
MONDO:0011717 ! hyperinsulinism-hyperammonemia syndrome
MONDO:0011718 ! primary ciliary dyskinesia 2
MONDO:0011719 ! gastrointestinal stromal tumor
MONDO:0011720 ! spermatogenic failure 3
MONDO:0011721 ! distal myopathy with anterior tibial onset
MONDO:0011722 ! intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
MONDO:0011723 ! hemifacial myohyperplasia
MONDO:0011724 ! encephalopathy due to GLUT1 deficiency
MONDO:0011725 ! Crigler-Najjar syndrome type 2
MONDO:0011726 ! peripheral arterial occlusive disease 1
MONDO:0011727 ! anorexia nervosa, susceptibility to, 1
MONDO:0011728 ! blepharospasm
MONDO:0011729 ! stroke, susceptibility to, 1
MONDO:0011730 ! fumaric aciduria
MONDO:0011731 ! glucose-galactose malabsorption
MONDO:0011732 ! familial digital arthropathy-brachydactyly
MONDO:0011733 ! parasomnia, sleep bruxism type
MONDO:0011734 ! Cardioneuromyopathy with hyaline masses and nemaline rods
MONDO:0011735 ! hyper-IgM syndrome type 3
MONDO:0011736 ! Cree intellectual disability syndrome
MONDO:0011737 ! parkinson disease 10
MONDO:0011738 ! bilateral frontoparietal polymicrogyria
MONDO:0011739 ! pancreatic cancer, susceptibility to, 1
MONDO:0011740 ! Carney-Stratakis syndrome
MONDO:0011741 ! Hirschsprung disease, susceptibility to, 6
MONDO:0011742 ! Hirschsprung disease, susceptibility to, 7
MONDO:0011743 ! Alzheimer disease 4
MONDO:0011744 ! primary intraosseous venous malformation
MONDO:0011745 ! duodenojejunal atresia with volvulus, absent dorsal mesentery, and absent superior mesenteric artery
MONDO:0011746 ! symphalangism, distal, with microdontia, dental pulp stones, and narrowed zygomatic arch
MONDO:0011747 ! dyslexia, susceptibility to, 5
MONDO:0011748 ! Usher syndrome type 1G
MONDO:0011749 ! oculocutaneous albinism type 1B
MONDO:0011751 ! COPD, severe early onset
MONDO:0011752 ! nephronophthisis 4
MONDO:0011753 ! epilepsy, idiopathic generalized, susceptibility to, 2
MONDO:0011754 ! familial hyperreninemic hypoaldosteronism type 2
MONDO:0011755 ! senior-loken syndrome 3
MONDO:0011756 ! Senior-Loken syndrome 4
MONDO:0011757 ! brachydactyly type A1B
MONDO:0011758 ! Hurler syndrome
MONDO:0011759 ! Hurler-Scheie syndrome
MONDO:0011760 ! Scheie syndrome
MONDO:0011761 ! autosomal dominant nonsyndromic hearing loss 21
MONDO:0011762 ! autosomal recessive nonsyndromic hearing loss 22
MONDO:0011764 ! autosomal dominant Parkinson disease 8
MONDO:0011765 ! multiple epiphyseal dysplasia type 5
MONDO:0011766 ! 46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome
MONDO:0011767 ! autosomal recessive nonsyndromic hearing loss 31
MONDO:0011768 ! myasthenia gravis with thymus hyperplasia
MONDO:0011770 ! aortic aneurysm, familial thoracic 2
MONDO:0011771 ! distal spinal muscular atrophy type 3
MONDO:0011772 ! B4GALT1-congenital disorder of glycosylation
MONDO:0011773 ! anauxetic dysplasia
MONDO:0011774 ! autosomal recessive nonsyndromic hearing loss 30
MONDO:0011775 ! nasopharyngeal carcinoma, susceptibility to, 1
MONDO:0011776 ! CINCA syndrome
MONDO:0011777 ! Alzheimer disease 8
MONDO:0011778 ! multiple epiphyseal dysplasia, Al-Gazali type
MONDO:0011779 ! laryngeal atresia, encephalocele, and limb deformities
MONDO:0011780 ! specific language impairment 3
MONDO:0011781 ! spinocerebellar ataxia type 17
MONDO:0011782 ! angioid streaks
MONDO:0011783 ! ALG12-congenital disorder of glycosylation
MONDO:0011784 ! Moyamoya disease 2
MONDO:0011785 ! hereditary spastic paraplegia 19
MONDO:0011786 ! allergic rhinitis
MONDO:0011787 ! autosomal recessive limb-girdle muscular dystrophy type 2I
MONDO:0011788 ! cloverleaf skull-multiple congenital anomalies syndrome
MONDO:0011789 ! familial meningioma
MONDO:0011790 ! Amish lethal microcephaly
MONDO:0011792 ! thyroid dyshormonogenesis 6
MONDO:0011793 ! celiac disease, susceptibility to, 5
MONDO:0011795 ! anonychia-microcephaly syndrome
MONDO:0011796 ! epilepsy, partial, with pericentral spikes
MONDO:0011797 ! infantile-onset ascending hereditary spastic paralysis
MONDO:0011798 ! hypoprebetalipoproteinemia, acanthocytosis, retinitis pigmentosa, and pallidal degeneration
MONDO:0011799 ! autosomal recessive nonsyndromic hearing loss 33
MONDO:0011800 ! glioma susceptibility 4
MONDO:0011801 ! spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1
MONDO:0011802 ! hypercalciuria, absorptive, 1
MONDO:0011803 ! hereditary spastic paraplegia 7
MONDO:0011804 ! autoimmune lymphoproliferative syndrome type 2B
MONDO:0011805 ! asthma-related traits, susceptibility to, 1
MONDO:0011806 ! osteofibrous dysplasia
MONDO:0011807 ! systemic lupus erythematosus with hemolytic anemia, susceptibility to, 1
MONDO:0011808 ! cataract 27
MONDO:0011810 ! horizontal gaze palsy with progressive scoliosis
MONDO:0011811 ! autosomal recessive cerebellar ataxia-saccadic intrusion syndrome
MONDO:0011812 ! Duane-radial ray syndrome
MONDO:0011813 ! polydactyly, postaxial, type A3
MONDO:0011814 ! Smith-McCort dysplasia 1
MONDO:0011815 ! hypertension, essential, susceptibility to, 3
MONDO:0011816 ! lathosterolosis
MONDO:0011817 ! coronary heart disease, susceptibility to, 1
MONDO:0011818 ! isolated focal cortical dysplasia type II
MONDO:0011819 ! spinocerebellar ataxia type 19/22
MONDO:0011820 ! scoliosis, isolated, susceptibility to, 2
MONDO:0011821 ! Meckel syndrome, type 3
MONDO:0011822 ! Bartter disease type 3
MONDO:0011823 ! developmental malformations-deafness-dystonia syndrome
